CMTE_ID,CMTE_NM,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,CAND_ID,CAND_NM,RPT_YR,RPT_TP,TERM_RPT_FLAG,AMNDT_IND,RECEIPT_DT,CVG_START_DT,CVG_END_DT,RPT_PGI,COH_BOP,TTL_RECEIPTS_SUM_PAGE_PER,SUBTTL_SUM_PAGE_PER,TTL_DISB_SUM_PAGE_PER,COH_COP,DEBTS_OWED_TO_CMTE,DEBTS_OWED_BY_CMTE,EXP_SUBJECT_LIMITS,NET_CONTB_SUM_PAGE_PER,NET_OP_EXP_SUM_PAGE_PER,FED_FUNDS_PER,INDV_CONTB_PER,POL_PTY_CMTE_CONTB_PER,OTHER_POL_CMTE_CONTB_PER,CAND_CONTB_PER,TTL_CONTB_PER,TRANF_FROM_AFFILATED_CMTE_PER,LOANS_RECEIVED_FROM_CAND_PER,OTHER_LOANS_RECEIVED_PER,TTL_LOANS_RECEIVED_PER,OFFSETS_TO_OP_EXP_PER,OFFSETS_TO_FNDRSG_EXP_PER,OFFSETS_TO_LEGAL_ACCTG_PER,TTL_OFFSETS_TO_OP_EXP_PER,OTHER_RECEIPTS_PER,TTL_RECEIPTS_PER,OP_EXP_PER,TRANF_TO_OTHER_AUTH_CMTE_PER,FNDRSG_DISB_PER,EXEMPT_LEGAL_ACCTG_DISB_PER,REPYMTS_LOANS_MADE_BY_CAND_PER,REPYMTS_OTHER_LOANS_PER,TTL_LOAN_REPYMTS_MADE_PER,REF_INDV_CONTB_PER,REF_POL_PTY_CMTE_CONTB_PER,REF_OTHER_POL_CMTE_CONTB_PER,TTL_CONTB_REF_PER,OTHER_DISB_PER,TTL_DISB_PER,ITEMS_ON_HAND_LIQUIDATED,TTL_PER,FED_FUNDS_YTD,INDV_CONTB_YTD,POL_PTY_CMTE_CONTB_YTD,OTHER_POL_CMTE_CONTB_YTD,CAND_CONTB_YTD,TTL_CONTB_YTD,TRANF_FROM_AFFILIATED_CMTE_YTD,LOANS_RECEIVED_FROM_CAND_YTD,OTHER_LOANS_RECEIVED_YTD,TTL_LOANS_RECEIVED_YTD,OFFSETS_TO_OP_EXP_YTD,OFFSETS_TO_FNDRSG_EXP_YTD,OFFSETS_TO_LEGAL_ACCTG_YTD,TTL_OFFSETS_TO_OP_EXP_YTD,OTHER_RECEIPTS_YTD,TTL_RECEIPTS_YTD,OP_EXP_YTD,TRANF_TO_OTHER_AUTH_CMTE_YTD,FNDRSG_DISB_YTD,EXEMPT_LEGAL_ACCTG_DISB_YTD,REPYMTS_LOANS_MADE_CAND_YTD,REPYMTS_OTHER_LOANS_YTD,TTL_LOAN_REPYMTS_MADE_YTD,REF_INDV_CONTB_YTD,REF_POL_PTY_CMTE_CONTB_YTD,REF_OTHER_POL_CMTE_CONTB_YTD,TTL_CONTB_REF_YTD,OTHER_DISB_YTD,TTL_DISB_YTD,TTL_YTD,TRES_SIGN_NM,TRES_SIGN_DT,FILE_NUM
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M7",,A,20-JUL-16,01-JUN-16,30-JUN-16,,9235391.3,6306925.14,15542316.44,7525372.6,8016943.84,0,898878.96,0,226134064.52,219656330.33,0,5910702.77,0,0,0,5910702.77,0,0,0,0,395331.37,0,0,395331.37,891,6306925.14,7102216.05,0,0,0,0,0,0,423156.55,0,0,423156.55,0,7525372.6,0,0,0,230670405.61,0,5621.92,0,230676027.53,1500000,0,0,0,3201595.1,0,0,3201595.1,55770.12,235433392.75,222857925.43,0,0,0,0,0,0,4541963.01,0,0,4541963.01,40530,227440418.44,0,"JACKSON, SUSAN",28-NOV-16,1126927
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"30G",,N,08-DEC-16,20-OCT-16,28-NOV-16,G2016,454269.34,5401.29,459670.63,66795.92,392874.71,0,449409.01,0,226617565.79,223334270.99,0,3040,0,0,0,3040,0,0,0,0,2361.29,0,0,2361.29,0,5401.29,63240.92,0,0,0,0,0,0,3555,0,0,3555,0,66795.92,0,0,0,231833553.44,0,5621.92,0,231839175.36,1500000,0,0,0,3438715.63,0,0,3438715.63,56751.68,236834642.67,226772986.62,0,0,0,0,0,0,5221609.57,0,0,5221609.57,125197.83,232119794.02,0,"JACKSON, SUSAN",08-DEC-16,1133965
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,27119721.5,33560449.19,60680170.69,32374929.5,28305241.19,0,0,0,72801258.3,45990045.99,0,33527723.1,0,3371,0,33531094.1,0,0,0,0,3281.72,0,0,3281.72,26073.37,33560449.19,31973127.45,0,0,0,0,0,0,401802.05,0,0,401802.05,0,32374929.5,0,0,0,73481266.83,0,3571,0,73484837.83,1500000,0,0,0,5336.29,0,0,5336.29,34058.88,75024233,45995382.28,0,0,0,0,0,0,683579.53,0,0,683579.53,40030,46718991.81,0,"JACKSON, SUSAN",15-JUN-16,1077572
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M2",,A,20-FEB-16,01-JAN-16,31-JAN-16,,28305241.19,21287795.97,49593037.16,34943877.75,14649159.41,0,0,0,93887583.07,80737172.21,0,21283010.7,0,65.59,0,21283076.29,0,0,0,0,0,0,0,0,4719.68,21287795.97,34747126.23,0,0,0,0,0,0,196751.52,0,0,196751.52,0,34943877.75,0,0,0,94764277.53,0,3636.59,0,94767914.12,1500000,0,0,0,5336.29,0,0,5336.29,38778.56,96312028.97,80742508.5,0,0,0,0,0,0,880331.05,0,0,880331.05,40030,81662869.55,0,"JACKSON, SUSAN",15-JUN-16,1077648
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M8",,A,20-AUG-16,01-JUL-16,31-JUL-16,,8016943.84,1143061.34,9159855.18,3070354.76,6089350.42,0,445287.31,0,226467257.87,221833623.02,0,1068292.86,0,0,0,1068292.86,0,0,0,0,74293.96,0,0,74293.96,474.52,1143061.34,2251438.11,0,0,0,0,0,0,735099.51,0,0,735099.51,83817.14,3070354.76,0,0,0,231738698.47,0,5621.92,0,231744320.39,1500000,0,0,0,3275889.06,0,0,3275889.06,56244.64,236576454.09,225109512.08,0,0,0,0,0,0,5277062.52,0,0,5277062.52,124347.14,230510921.74,0,"JACKSON, SUSAN",23-NOV-16,1126765
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M3",,A,20-MAR-16,01-FEB-16,29-FEB-16,,14649159.41,43498876.53,58148035.94,40960139.74,17187896.2,0,0,0,136596427.26,120909559.65,0,43330679.47,0,0,0,43330679.47,0,0,0,0,165917.03,0,0,165917.03,2280.03,43498876.53,40338304.46,0,0,0,0,0,0,621835.28,0,0,621835.28,0,40960139.74,0,0,0,138094957,0,3636.59,0,138098593.59,1500000,0,0,0,171253.32,0,0,171253.32,41058.59,139810905.5,121080812.97,0,0,0,0,0,0,1502166.33,0,0,1502166.33,40030,122623009.3,0,"JACKSON, SUSAN",16-JUN-16,1077916
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2015,"Q3",,N,15-OCT-15,01-JUL-15,30-SEP-15,,12161737.67,26216430.38,38378168.05,11258446.55,27119721.5,0,0,0,39671966.25,14020200.26,0,26208126.09,0,200,0,26208326.09,0,0,0,0,1991.79,0,0,1991.79,6112.5,26216430.38,11069307.95,0,0,0,0,0,0,149108.6,0,0,149108.6,40030,11258446.55,0,0,0,39953543.73,0,200,0,39953743.73,1500000,0,0,0,2054.57,0,0,2054.57,7985.51,41463783.81,14022254.83,0,0,0,0,0,0,281777.48,0,0,281777.48,40030,14344062.31,0,"JACKSON, SUSAN",15-OCT-15,1029414
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"12G",,N,27-OCT-16,01-OCT-16,19-OCT-16,G2016,4893325.64,302,4893627.64,120446,4773181.64,0,454269.34,0,226615469.79,223297069.07,0,302,0,0,0,302,0,0,0,0,0,0,0,0,0,302,119576,0,0,0,0,0,0,870,0,0,870,0,120446,0,0,0,231831604.44,0,5621.92,0,231837226.36,1500000,0,0,0,3422291.79,0,0,3422291.79,55860.68,236815378.83,226719360.86,0,0,0,0,0,0,5221756.57,0,0,5221756.57,125197.83,232066315.26,0,"JACKSON, SUSAN",27-OCT-16,1119516
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M5",,A,20-MAY-16,01-APR-16,30-APR-16,,17435454.83,26939654.49,44375109.32,38597770.82,5777338.5,0,0,0,206035477.04,201278610.85,0,26224370.99,0,1513,0,26225883.99,0,0,0,0,711057.53,0,0,711057.53,2712.97,26939654.49,37855195.01,0,0,0,0,0,0,742575.81,0,0,742575.81,0,38597770.82,0,0,0,209064499.46,0,5149.59,0,209069649.05,1500000,0,0,0,2100021.15,0,0,2100021.15,43771.56,212713441.76,203862629.69,0,0,0,0,0,0,3032943.57,0,0,3032943.57,40530,206936103.26,0,"JACKSON, SUSAN",20-JUN-16,1079445
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M6",,A,20-JUN-16,01-MAY-16,31-MAY-16,,5777338.5,16402175.54,22179514.04,12944122.74,9235391.3,0,0,0,220646518.3,212949445.65,0,15695203.38,0,472.33,0,15695675.71,0,0,0,0,706242.58,0,0,706242.58,257.25,16402175.54,11859488.29,0,0,0,0,0,0,1084634.45,0,0,1084634.45,0,12944122.74,0,0,0,224759702.84,0,5621.92,0,224765324.76,1500000,0,0,0,2806263.73,0,0,2806263.73,54879.12,229126467.61,215755709.38,0,0,0,0,0,0,4118806.46,0,0,4118806.46,40530,219915045.84,0,"JACKSON, SUSAN",15-AUG-16,1094141
C00577130,"BERNIE 2016","PO BOX 905","","BURLINGTON","VT","05402","P60007168","SANDERS, BERNARD",2016,"M10",,N,20-OCT-16,01-SEP-16,30-SEP-16,,5099659.36,17080.63,5116739.99,223414.35,4893325.64,0,454269.34,0,226616037.79,223177344.51,0,542,0,0,0,542,0,0,0,0,16297.14,0,0,16297.14,241.49,17080.63,214736.4,0,0,0,0,0,0,7827.26,0,0,7827.26,850.69,223414.35,0,0,0,231831302.44,0,5621.92,0,231836924.36,1500000,0,0,0,3422291.79,0,0,3422291.79,55860.68,236815076.83,226599636.3,0,0,0,0,0,0,5220886.57,0,0,5220886.57,125197.83,231945720.7,0,"JACKSON, SUSAN",20-OCT-16,1112165
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M11",,N,17-NOV-16,01-OCT-16,31-OCT-16,,767782.39,82165.05,849947.44,18607.45,831339.99,0,0,0,11932327.69,10894423.23,0,0,0,0,0,0,0,0,0,0,562.42,0,0,562.42,81602.63,82165.05,18607.45,0,0,0,0,0,0,0,0,0,0,0,18607.45,0,0,0,12045837.88,0,20925,0,12066762.88,0,0,0,0,15166.35,0,0,15166.35,123435.53,12205364.76,10909589.58,0,0,0,0,0,0,133435.19,0,1000,134435.19,330000,11374024.77,0,"SCHMUCKLER, JOSEPH R",17-NOV-16,1126337
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2015,"Q3",,N,15-OCT-15,01-JUL-15,30-SEP-15,,990658.8,6791308.76,7781967.56,2232773.15,5549194.41,0,0,0,8447713.63,2898525.5,0,6780836.28,0,8150,0,6788986.28,0,0,0,0,2317.59,0,0,2317.59,4.89,6791308.76,2192373.15,0,0,0,0,0,0,40400,0,0,40400,0,2232773.15,0,0,0,8485038.63,0,8650,0,8493688.63,0,0,0,0,2317.59,0,0,2317.59,6.28,8496012.5,2900843.09,0,0,0,0,0,0,45975,0,0,45975,0,2946818.09,0,"SCHMUCKLER, JOSEPH R",15-OCT-15,1029240
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M10",,N,20-OCT-16,01-SEP-16,30-SEP-16,,810446.3,2.54,810448.84,42666.45,767782.39,0,0,0,11932327.69,10876378.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,42666.45,0,0,0,0,0,0,0,0,0,0,0,42666.45,0,0,0,12045837.88,0,20925,0,12066762.88,0,0,0,0,14603.93,0,0,14603.93,41832.9,12123199.71,10890982.13,0,0,0,0,0,0,133435.19,0,1000,134435.19,330000,11355417.32,0,"SCHMUCKLER, JOSEPH R",20-OCT-16,1111058
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2015,"Q2",,N,15-JUL-15,01-APR-15,30-JUN-15,,0,1704703.74,1704703.74,714044.94,990658.8,0,0,0,1699127.35,708469.94,0,1704202.35,0,500,0,1704702.35,0,0,0,0,0,0,0,0,1.39,1704703.74,708469.94,0,0,0,0,0,0,5575,0,0,5575,0,714044.94,0,0,0,1704202.35,0,500,0,1704702.35,0,0,0,0,0,0,0,0,1.39,1704703.74,708469.94,0,0,0,0,0,0,5575,0,0,5575,0,714044.94,0,"SCHMUCKLER, JOSEPH R",15-JUL-15,1015551
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,5549194.41,2853044.05,8402238.46,3917931.25,4484307.21,0,0,0,11216182.28,6723893.07,0,2831833.84,0,12275,0,2844108.84,0,0,0,0,8923.49,0,0,8923.49,11.72,2853044.05,3834291.06,0,0,0,0,0,0,75640.19,0,0,75640.19,8000,3917931.25,0,0,0,11316872.47,0,20925,0,11337797.47,0,0,0,0,11241.08,0,0,11241.08,18,11349056.55,6735134.15,0,0,0,0,0,0,121615.19,0,0,121615.19,8000,6864749.34,0,"SCHMUCKLER, JOSEPH R",28-MAR-16,1057545
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M9",,N,19-SEP-16,01-AUG-16,31-AUG-16,,833299.98,2.71,833302.69,22856.39,810446.3,0,0,0,11932327.69,10833711.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,2.71,22856.39,0,0,0,0,0,0,0,0,0,0,0,22856.39,0,0,0,12045837.88,0,20925,0,12066762.88,0,0,0,0,14603.93,0,0,14603.93,41830.36,12123197.17,10848315.68,0,0,0,0,0,0,133435.19,0,1000,134435.19,330000,11312750.87,0,"SCHMUCKLER, JOSEPH R",19-SEP-16,1099669
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M2",,N,20-FEB-16,01-JAN-16,31-JAN-16,,4484307.21,499393.13,4983700.34,1625944.04,3357756.3,0,0,0,11706401.47,8318667.11,0,499389.19,0,0,0,499389.19,0,0,0,0,0,0,0,0,3.94,499393.13,1594774.04,0,0,0,0,0,0,9170,0,0,9170,22000,1625944.04,0,0,0,11816261.66,0,20925,0,11837186.66,0,0,0,0,11241.08,0,0,11241.08,21.94,11848449.68,8329908.19,0,0,0,0,0,0,130785.19,0,0,130785.19,30000,8490693.38,0,"SCHMUCKLER, JOSEPH R",20-FEB-16,1051507
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M8",,N,19-AUG-16,01-JUL-16,31-JUL-16,,864975.85,3627.39,868603.24,35303.26,833299.98,0,0,0,11932327.69,10810855.36,0,0,0,0,0,0,0,0,0,0,1305.85,0,0,1305.85,2321.54,3627.39,35303.26,0,0,0,0,0,0,0,0,0,0,0,35303.26,0,0,0,12045837.88,0,20925,0,12066762.88,0,0,0,0,14603.93,0,0,14603.93,41827.65,12123194.46,10825459.29,0,0,0,0,0,0,133435.19,0,1000,134435.19,330000,11289894.48,0,"SCHMUCKLER, JOSEPH R",19-AUG-16,1095941
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M7",,N,15-JUL-16,01-JUN-16,30-JUN-16,,930003.29,11083.02,941086.31,76110.46,864975.85,0,0,0,11932327.69,10776857.95,0,0,0,0,0,0,0,0,0,0,657,0,0,657,10426.02,11083.02,76110.46,0,0,0,0,0,0,0,0,0,0,0,76110.46,0,0,0,12045837.88,0,20925,0,12066762.88,0,0,0,0,13298.08,0,0,13298.08,39506.11,12119567.07,10790156.03,0,0,0,0,0,0,133435.19,0,1000,134435.19,330000,11254591.22,0,"SCHMUCKLER, JOSEPH R",15-JUL-16,1086107
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M3",,N,20-MAR-16,01-FEB-16,29-FEB-16,,3357756.3,231234.9,3588991.2,1821080.04,1767911.16,0,0,0,11932732.69,10134847.15,0,229981.22,0,0,0,229981.22,0,0,0,0,1250,0,0,1250,3.68,231234.9,1817430.04,0,0,0,0,0,0,2650,0,1000,3650,0,1821080.04,0,0,0,12046242.88,0,20925,0,12067167.88,0,0,0,0,12491.08,0,0,12491.08,25.62,12079684.58,10147338.23,0,0,0,0,0,0,133435.19,0,1000,134435.19,30000,10311773.42,0,"SCHMUCKLER, JOSEPH R",20-MAR-16,1056849
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,1249170.21,29036.72,1278206.93,348203.64,930003.29,0,0,0,11932327.69,10701404.49,0,-10,0,0,0,-10,0,0,0,0,0,0,0,0,29046.72,29036.72,98203.64,0,0,0,0,0,0,0,0,0,0,250000,348203.64,0,0,0,12045837.88,0,20925,0,12066762.88,0,0,0,0,12641.08,0,0,12641.08,29080.09,12108484.05,10714045.57,0,0,0,0,0,0,133435.19,0,1000,134435.19,330000,11178480.76,0,"SCHMUCKLER, JOSEPH R",20-JUN-16,1079129
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M4",,N,20-APR-16,01-MAR-16,31-MAR-16,,1767911.16,-94.06,1767817.1,401676.3,1366140.8,0,0,0,11932484.69,10486373.45,0,-248,0,0,0,-248,0,0,0,0,150,0,0,150,3.94,-94.06,351676.3,0,0,0,0,0,0,0,0,0,0,50000,401676.3,0,0,0,12045994.88,0,20925,0,12066919.88,0,0,0,0,12641.08,0,0,12641.08,29.56,12079590.52,10499014.53,0,0,0,0,0,0,133435.19,0,1000,134435.19,80000,10713449.72,0,"SCHMUCKLER, JOSEPH R",20-APR-16,1066115
C00577312,"CARLY FOR PRESIDENT","1020 N FAIRFAX ST","STE 200","ALEXANDRIA","VA","22314","P60007242","FIORINA, CARLY",2016,"M5",,N,20-MAY-16,01-APR-16,30-APR-16,,1366140.8,-143.19,1365997.61,116827.4,1249170.21,0,0,0,11932337.69,10603200.85,0,-147,0,0,0,-147,0,0,0,0,0,0,0,0,3.81,-143.19,116827.4,0,0,0,0,0,0,0,0,0,0,0,116827.4,0,0,0,12045847.88,0,20925,0,12066772.88,0,0,0,0,12641.08,0,0,12641.08,33.37,12079447.33,10615841.93,0,0,0,0,0,0,133435.19,0,1000,134435.19,80000,10830277.12,0,"SCHMUCKLER, JOSEPH R",20-MAY-16,1073737
C00578245,"PATAKI FOR PRESIDENT INC","132 E 43RD ST #614","","NEW YORK","NY","10017","P60007572","PATAKI, GEORGE E.",2016,"Q3",,N,10-OCT-16,01-JUL-16,30-SEP-16,,12222.33,5,12227.33,90.35,12136.98,143337.35,20000,0,8485,10280.35,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,90.35,0,0,0,0,0,0,0,0,0,0,0,90.35,0,0,0,8485,0,0,0,8485,0,20000,0,20000,0,0,0,0,0,28485,10280.35,0,0,0,0,0,0,0,0,0,0,20000,30280.35,0,"PYUN, JULIE",10-OCT-16,1103570
C00578245,"PATAKI FOR PRESIDENT INC","132 E 43RD ST #614","","NEW YORK","NY","10017","P60007572","PATAKI, GEORGE E.",2015,"YE",,A,31-JAN-16,01-OCT-15,31-DEC-15,,46366.99,96677.26,143044.25,129111.92,13932.33,0,20000,510215.02,500147.35,510215.02,0,86438.5,0,0,0,86438.5,0,0,0,0,5238.76,0,5000,10238.76,0,96677.26,125411.92,0,0,0,0,0,0,2700,0,0,2700,1000,129111.92,0,35941.73,0,501847.35,0,1000,0,502847.35,0,20000,0,20000,10935.2,0,5000,15935.2,0,538782.55,521150.22,0,0,0,0,0,0,2700,0,0,2700,1000,524850.22,131596.44,"PYUN, JULIE",23-MAR-16,1057153
C00578245,"PATAKI FOR PRESIDENT INC","132 E 43RD ST #614","","NEW YORK","NY","10017","P60007572","PATAKI, GEORGE E.",2015,"Q3",,A,15-OCT-15,01-JUL-15,30-SEP-15,,210970.25,182960.33,393930.58,347563.59,46366.99,0,20000,390041.86,416408.85,390041.86,0,157263.89,0,0,0,157263.89,0,20000,0,20000,5696.44,0,0,5696.44,0,182960.33,347563.59,0,0,0,0,0,0,0,0,0,0,0,347563.59,0,94626.93,0,415408.85,0,1000,0,416408.85,0,20000,0,20000,5696.44,0,0,5696.44,0,442105.29,395738.3,0,0,0,0,0,0,0,0,0,0,0,395738.3,95654.71,"PYUN, JULIE",31-JAN-16,1046649
C00578245,"PATAKI FOR PRESIDENT INC","132 E 43RD ST #614","","NEW YORK","NY","10017","P60007572","PATAKI, GEORGE E.",2016,"Q2",,N,15-JUL-16,01-APR-16,30-JUN-16,,12569.24,103,12672.24,449.91,12222.33,143337.35,20000,0,8480,10190,0,103,0,0,0,103,0,0,0,0,0,0,0,0,0,103,449.91,0,0,0,0,0,0,0,0,0,0,0,449.91,0,0,0,8480,0,0,0,8480,0,20000,0,20000,0,0,0,0,0,28480,10190,0,0,0,0,0,0,0,0,0,0,20000,30190,0,"PYUN, JULIE",15-JUL-16,1085675
C00578245,"PATAKI FOR PRESIDENT INC","132 E 43RD ST #614","","NEW YORK","NY","10017","P60007572","PATAKI, GEORGE E.",2015,"Q2",,A,15-JUL-15,01-APR-15,30-JUN-15,,0,259144.96,259144.96,48174.71,210970.25,0,0,48174.71,259144.96,48174.71,0,258144.96,0,1000,0,259144.96,0,0,0,0,0,0,0,0,0,259144.96,48174.71,0,0,0,0,0,0,0,0,0,0,0,48174.71,0,1027.78,0,258144.96,0,1000,0,259144.96,0,0,0,0,0,0,0,0,0,259144.96,48174.71,0,0,0,0,0,0,0,0,0,0,0,48174.71,1027.78,"PYUN, JULIE",31-JAN-16,1046646
C00578245,"PATAKI FOR PRESIDENT INC","132 E 43RD ST #614","","NEW YORK","NY","10017","P60007572","PATAKI, GEORGE E.",2016,"Q1",,A,15-APR-16,01-JAN-16,31-MAR-16,,13932.33,8377,22309.33,9740.09,12569.24,143337.35,20000,0,8377,9740.09,0,8377,0,0,0,8377,0,0,0,0,0,0,0,0,0,8377,9740.09,0,0,0,0,0,0,0,0,0,0,0,9740.09,0,0,0,8377,0,0,0,8377,0,20000,0,20000,0,0,0,0,0,28377,9740.09,0,0,0,0,0,0,0,0,0,0,20000,29740.09,0,"PYUN, JULIE",15-JUL-16,1085669
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M2",,N,20-FEB-16,01-JAN-16,31-JAN-16,,169442.45,1243694.62,1413137.07,1237082.13,176054.94,0,19423.32,0,4494411.46,5264071.61,946365.09,288299.21,0,7446.99,0,295746.2,0,0,0,0,1583.33,0,0,1583.33,0,1243694.62,737082.13,0,0,0,0,500000,500000,0,0,0,0,0,1237082.13,0,81955.09,946365.09,4465954.08,0,66393.02,0,4532347.1,0,0,500000,500000,56815.95,0,0,56815.95,0,6035528.14,5320887.56,0,0,0,0,500000,500000,37935.64,0,0,37935.64,650,5859473.2,234386.19,"LIERMAN, TERRY LEE",20-FEB-16,1051571
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET, #114","","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M7",,N,20-JUL-16,01-JUN-16,30-JUN-16,,105797.42,1240.33,107037.75,5848.06,101189.69,0,3322.32,0,4622665.89,5609680.49,0,170,0,0,0,170,0,0,0,0,1070.33,0,0,1070.33,0,1240.33,5848.06,0,0,0,0,0,0,0,0,0,0,0,5848.06,0,0,1088929.29,4573815.32,0,115077.01,0,4688892.33,0,0,500000,500000,60471.44,0,0,60471.44,0,6338293.06,5670151.93,0,0,0,0,500000,500000,65226.44,0,1000,66226.44,650,6237028.37,245406.83,"LIERMAN, TERRY",20-JUL-16,1089671
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET, #114","","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M3",,N,20-MAR-16,01-FEB-16,29-FEB-16,,176054.94,38238.98,214293.92,105732.11,108561.81,0,19423.32,0,4532650.44,5369803.72,0,32239.98,0,5999,0,38238.98,0,0,0,0,0,0,0,0,0,38238.98,105732.11,0,0,0,0,0,0,0,0,0,0,0,105732.11,0,4987.5,946365.09,4498194.06,0,72392.02,0,4570586.08,0,0,500000,500000,56815.95,0,0,56815.95,0,6073767.12,5426619.67,0,0,0,0,500000,500000,37935.64,0,0,37935.64,650,5965205.31,239373.69,"LIERMAN, TERRY",20-MAR-16,1056940
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","#114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M9",,N,20-SEP-16,01-AUG-16,31-AUG-16,,95777.25,126,95903.25,12672.78,83230.47,0,3322.32,0,4618084.89,5623058.71,0,126,0,0,0,126,0,0,0,0,0,0,0,0,0,126,7672.78,0,0,0,0,0,0,0,0,5000,5000,0,12672.78,0,0,1088929.29,4574234.32,0,115077.01,0,4689311.33,0,0,500000,500000,60471.44,0,0,60471.44,0,6338712.06,5683530.15,0,0,0,0,500000,500000,65226.44,0,6000,71226.44,650,6255406.59,245406.83,"LIERMAN, TERRY",20-SEP-16,1100884
C00578658,"O'MALLEY FOR PRESIDENT","1501 SAINT PAUL STREET","SUITE 114","BALTIMORE","MD","21202","P60007671","O'MALLEY, MARTIN JOSEPH",2016,"M6",,N,20-JUN-16,01-MAY-16,31-MAY-16,,94361.06,18779.36,113140.42,7343,105797.42,0,2323.32,0,4622495.89,5604902.76,0,16570,0,1700,0,18270,0,0,0,0,509.36,0,0,509.36,0,18779.36,7343,0,0,0,0,0,0,0,0,0,0,0,7343,0,0,1088929.29,4573645.32,0,115077.01,0,4688722.33,0,0,500000,500000,59401.11,0,0,59401.11,0,6337052.73,5664303.87,0,0,0,0,500000,500000,65226.44,0,1000,66226.44,650,6231180.31,245406.83,"LIERMAN, TERRY",20-JUN-16,1079394
